,tenant_level_code,student_num_code,techer_num_code,student_rate_code,techer_rate_code,nofree_course_num_code,free_course_num_code,nofree_course_rate_code,free_course_rate_code,nofreecourseNum_Same2Tenant,teachplan_num_code,teachplan_type_num_code,teachact_num_code,teachact_type_num_code,openingtime_code,region_code,prvn_code,teacher_num_code,teacher_rate_code,teachActSim,virtualLabel,type
3548166523822956800,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,320000,1,0,100,0,train
3509362910251613952,9075,0,0,0,0,4,0,2,0,4,0,0,0,0,2021,8866,610000,1,0,10,0,train
3550796529968441600,9090,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7268,340000,1,0,100,0,train
3554711356497341184,9075,0,0,0,0,4,1,0,0,4,0,0,0,0,2022,7268,330000,3,0,13,0,train
3567863671165231104,9075,0,0,0,0,2,0,0,0,2,1,1,8,4,2022,7268,320000,1,0,40,0,train
3573812205450766336,9075,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,8878,510000,1,0,100,0,train
3561542806453323008,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,420000,1,0,100,0,train
3508259500286007552,9075,371,0,0,0,4,0,2,0,4,41,13,750,6,2021,8866,610000,1,0,45,1,train
3567850771232084480,9075,0,0,0,0,4,0,0,0,2,0,0,0,0,2022,7268,350000,2,0,100,0,train
3567873620551528448,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,140000,1,0,100,0,train
3568585223808247040,9090,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,370000,1,0,100,0,train
3549447047296899840,6675,0,0,0,0,4,5,0,0,2,3,3,38,6,2022,7266,140000,9,0,56,0,train
3549249888967612672,9075,23,0,0,0,2,0,0,0,2,4,3,121,6,2022,7266,130000,2,0,69,0,train
3572460189053828352,6675,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7266,130000,1,0,11,0,train
3568390827799859968,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7278,440000,1,0,100,0,train
3568421667813444352,6675,0,0,0,0,2,0,0,0,2,1,1,35,6,2022,7268,340000,1,0,50,0,train
3539442960118966272,6675,22,0,0,0,3,0,0,0,3,5,4,97,6,2022,8866,610000,1,0,56,0,train
3549645682742389760,9075,191,0,0,0,3,4,0,0,3,18,8,576,6,2022,8878,510000,2,0,39,1,train
3571704712242027264,9075,0,0,0,0,4,0,0,0,1,0,0,0,0,2022,8878,500000,1,0,100,0,train
3565842019414326016,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7268,360000,1,0,19,0,train
3554265068246456320,6675,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7290,420000,1,0,100,0,train
3564143673382220032,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,320000,1,0,20,0,train
3567852244406977024,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,350000,1,0,100,0,train
3567863252406414080,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,320000,0,0,100,0,train
3572486297505510144,6675,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,7290,420000,1,0,100,0,train
3559457986377027840,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7268,320000,1,0,100,0,train
3573810967009008384,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7278,440000,9,0,100,0,train
3577697987187600384,6675,0,0,0,0,4,0,0,0,2,0,0,0,0,2022,7268,320000,1,0,100,0,train
3547273497629978624,9075,112,0,0,0,3,0,0,0,3,7,4,122,6,2022,7290,410000,2,0,23,1,train
3549821443542451712,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7268,320000,2,0,100,0,train
3541868873612881152,9090,11,0,9,0,3,1,0,0,3,4,4,115,6,2022,7268,330000,2,0,38,0,train
3567862906754181632,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8866,610000,1,0,100,0,train
3572819492479856640,6675,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,7290,430000,1,0,100,0,train
3565849449614050048,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,410000,1,0,100,0,train
3576785806785070336,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7278,430000,1,0,100,0,train
3561512960814650624,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8878,510000,2,0,100,0,train
3568563695287441152,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,370000,1,0,100,0,train
3560994856764514304,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,430000,5,0,100,0,train
3553159513600595456,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,430000,1,0,100,0,train
3548324786925528064,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8878,530000,1,0,100,0,train
3571711823215285248,6675,17,0,0,0,4,7,0,0,4,46,34,196,3,2022,8878,500000,2,0,35,0,train
3547038319666418944,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7268,360000,1,0,100,0,train
